time	I(Out)
1.034283634825328e-007	-8.625793e-008
1.036112206253892e-007	-8.614711e-008
1.037940777682456e-007	-8.604730e-008
1.039769349111019e-007	-8.595849e-008
1.041232299238017e-007	-8.589201e-008
1.042695249365014e-007	-8.582948e-008
1.044158199492011e-007	-8.577091e-008
1.045621149619009e-007	-8.571630e-008
1.047084099746006e-007	-8.566564e-008
1.048547049873004e-007	-8.561894e-008
1.050010000000001e-007	-8.557620e-008
1.050013500000001e-007	-8.557610e-008
1.050014500000001e-007	-8.753954e-008
1.050014531250002e-007	-9.015125e-008
1.050014539062502e-007	-9.224640e-008
1.050014554687502e-007	-9.980739e-008
1.050014585937502e-007	-1.299532e-007
1.050014648437502e-007	-4.259137e-007
1.050014773437502e-007	-8.035010e-005
1.050015023437502e-007	-5.717024e-004
1.050015040029873e-007	-7.758088e-004
1.050015073214614e-007	-2.228539e-003
1.050015139584096e-007	-9.542391e-003
1.050015183107020e-007	-2.075252e-002
1.050015211486689e-007	-3.509957e-002
1.050015235268603e-007	-5.476665e-002
1.050015258529579e-007	-8.320257e-002
1.050015281716137e-007	-1.229130e-001
1.050015304544672e-007	-1.754019e-001
1.050015327122159e-007	-2.424878e-001
1.050015352306135e-007	-3.343085e-001
1.050015375113747e-007	-4.307440e-001
1.050015428163540e-007	-6.713067e-001
1.050015445705943e-007	-7.418848e-001
1.050015462424416e-007	-7.955831e-001
1.050015478787071e-007	-8.314931e-001
1.050015495536589e-007	-8.491465e-001
1.050015515924075e-007	-8.541508e-001
1.050016156506350e-007	-8.483644e-001
1.050016797088625e-007	-8.425883e-001
1.050017437670900e-007	-8.368226e-001
1.050018078253176e-007	-8.310672e-001
1.050018718835451e-007	-8.253222e-001
1.050019359417726e-007	-8.195875e-001
1.050020000000001e-007	-8.138632e-001
1.050025051014142e-007	-7.708140e-001
1.050030102028282e-007	-7.296282e-001
1.050035153042423e-007	-6.903058e-001
1.050040204056563e-007	-6.528466e-001
1.050045255070703e-007	-6.172507e-001
1.050050306084844e-007	-5.835182e-001
1.050055357098984e-007	-5.516490e-001
1.050062285387133e-007	-5.101921e-001
1.050069907362709e-007	-4.677833e-001
1.050077763660098e-007	-4.273141e-001
1.050086283613165e-007	-3.868762e-001
1.050095087869520e-007	-3.485466e-001
1.050104545486632e-007	-3.109652e-001
1.050114344497511e-007	-2.755937e-001
1.050124804573222e-007	-2.414731e-001
1.050135671669095e-007	-2.096046e-001
1.050147226485768e-007	-1.793131e-001
1.050159265473512e-007	-1.512603e-001
1.050172040134798e-007	-1.249673e-001
1.050185392182958e-007	-1.008490e-001
1.050199553463160e-007	-7.855823e-002
1.050214408116946e-007	-5.833333e-002
1.050230178286265e-007	-3.991309e-002
1.050246790575079e-007	-2.341143e-002
1.050264468844332e-007	-8.622013e-003
1.050283186071552e-007	4.427302e-003
1.050303182512096e-007	1.590852e-002
1.050324487350976e-007	2.585167e-002
1.050347378419211e-007	3.440736e-002
1.050371961058580e-007	4.164284e-002
1.050398584795477e-007	4.769483e-002
1.050427470181053e-007	5.265266e-002
1.050459099384861e-007	5.664274e-002
1.050493887051583e-007	5.976508e-002
1.050532568926602e-007	6.213655e-002
1.050575925338359e-007	6.385856e-002
1.050625216030045e-007	6.503651e-002
1.050682005700733e-007	6.576438e-002
1.050829100797707e-007	6.621004e-002
1.051014791474638e-007	6.572424e-002
1.051200482151569e-007	6.521591e-002
1.051386172828500e-007	6.468505e-002
1.051571863505432e-007	6.413166e-002
1.051757554182363e-007	6.355573e-002
1.051943244859294e-007	6.295728e-002
1.052128935536225e-007	6.233629e-002
1.052228935536224e-007	6.202693e-002
1.054057506964788e-007	5.672222e-002
1.055886078393352e-007	5.179449e-002
1.057714649821916e-007	4.724374e-002
1.059543221250480e-007	4.306997e-002
1.061371792679043e-007	3.927318e-002
1.063200364107607e-007	3.585338e-002
1.065028935536171e-007	3.281055e-002
1.066857506964735e-007	3.000450e-002
1.068686078393299e-007	2.739786e-002
1.070514649821863e-007	2.499064e-002
1.072343221250426e-007	2.278282e-002
1.074171792678990e-007	2.077442e-002
1.076000364107554e-007	1.896544e-002
1.077828935536118e-007	1.735586e-002
1.079657506964682e-007	1.587154e-002
1.081486078393245e-007	1.449270e-002
1.083314649821809e-007	1.321934e-002
1.085143221250373e-007	1.205147e-002
1.086971792678937e-007	1.098908e-002
1.088800364107501e-007	1.003217e-002
1.090628935536065e-007	9.180749e-003
1.091967659030913e-007	8.594755e-003
1.093306382525761e-007	8.041181e-003
1.094645106020609e-007	7.520030e-003
1.095983829515457e-007	7.031299e-003
1.097322553010305e-007	6.574990e-003
1.098661276505153e-007	6.151101e-003
1.100000000000001e-007	5.759635e-003
1.100003500000001e-007	5.758632e-003
1.100004500000002e-007	5.632194e-003
1.100004531250002e-007	5.468529e-003
1.100004539062503e-007	5.347133e-003
1.100004554687502e-007	4.976417e-003
1.100004585937503e-007	4.093435e-003
1.100004648437503e-007	2.523121e-003
1.100004773437503e-007	8.848645e-004
1.100005023437502e-007	6.406915e-005
1.100005207743571e-007	2.639865e-007
1.100005388385186e-007	5.098679e-009
1.100005631617366e-007	4.231430e-010
1.100005834764582e-007	1.582665e-010
1.100010000000000e-007	-3.597179e-009
1.100018290352984e-007	-1.047194e-008
1.100026580705968e-007	-1.690188e-008
1.100034871058952e-007	-2.288699e-008
1.100043161411935e-007	-2.842727e-008
1.100051451764919e-007	-3.352272e-008
1.100059742117903e-007	-3.817335e-008
1.100068032470886e-007	-4.237915e-008
1.100077414092132e-007	-4.681217e-008
1.100086469717168e-007	-5.071524e-008
1.100095879710085e-007	-5.441184e-008
1.100105050610475e-007	-5.769526e-008
1.100114507422848e-007	-6.077879e-008
1.100123798873340e-007	-6.353739e-008
1.100133327881294e-007	-6.611157e-008
1.100142750245248e-007	-6.842674e-008
1.100152376773182e-007	-7.057650e-008
1.100161945086819e-007	-7.251753e-008
1.100171696397416e-007	-7.431296e-008
1.100181430898972e-007	-7.593864e-008
1.100191337267311e-007	-7.743778e-008
1.100201263784281e-007	-7.879786e-008
1.100211359598885e-007	-8.004889e-008
1.100221510202214e-007	-8.118528e-008
1.100231835173125e-007	-8.222827e-008
1.100242249078825e-007	-8.317627e-008
1.100252849605411e-007	-8.404459e-008
1.100263574368745e-007	-8.483385e-008
1.100274505152120e-007	-8.555529e-008
1.100285598226048e-007	-8.621070e-008
1.100296924234254e-007	-8.680848e-008
1.100308455001704e-007	-8.735091e-008
1.100320253937842e-007	-8.784439e-008
1.100332306384740e-007	-8.829134e-008
1.100344671875108e-007	-8.869670e-008
1.100357348158266e-007	-8.906285e-008
1.100370393983321e-007	-8.939367e-008
1.100383819283337e-007	-8.969134e-008
1.100397685143914e-007	-8.995897e-008
1.100412014411312e-007	-9.019857e-008
1.100426874000193e-007	-9.041262e-008
1.100442301563649e-007	-9.060292e-008
1.100475147803870e-007	-9.091998e-008
1.100511157645909e-007	-9.116307e-008
1.100551132489304e-007	-9.134369e-008
1.100621041599965e-007	-9.151899e-008
1.100708343320929e-007	-9.160436e-008
1.100802772719509e-007	-9.160721e-008
1.100897202118089e-007	-9.160275e-008
1.100991631516668e-007	-9.159097e-008
1.101086060915248e-007	-9.157188e-008
1.101180490313828e-007	-9.154548e-008
1.101274919712408e-007	-9.151176e-008
1.101369349110988e-007	-9.147072e-008
1.103197920539552e-007	-9.091744e-008
1.105026491968115e-007	-9.040347e-008
1.106855063396679e-007	-8.992881e-008
1.108683634825243e-007	-8.949346e-008
1.110512206253807e-007	-8.909742e-008
1.112340777682371e-007	-8.874070e-008
1.114169349110934e-007	-8.842329e-008
1.115997920539498e-007	-8.813059e-008
1.117826491968062e-007	-8.785870e-008
1.119655063396626e-007	-8.760760e-008
1.121483634825190e-007	-8.737730e-008
1.123312206253754e-007	-8.716781e-008
1.125140777682317e-007	-8.697912e-008
1.126969349110881e-007	-8.681123e-008
1.128797920539445e-007	-8.665640e-008
1.130626491968009e-007	-8.651257e-008
1.132455063396573e-007	-8.637975e-008
1.134283634825136e-007	-8.625793e-008
1.136112206253700e-007	-8.614711e-008
1.137940777682264e-007	-8.604730e-008
1.139769349110828e-007	-8.595849e-008
1.140740777682252e-007	-8.591354e-008
1.141712206253677e-007	-8.587048e-008
1.142683634825101e-007	-8.582932e-008
1.143655063396526e-007	-8.579006e-008
1.144626491967951e-007	-8.575269e-008
1.145597920539375e-007	-8.571721e-008
1.146569349110800e-007	-8.568362e-008
1.146669349110799e-007	-8.568023e-008
1.147146584952114e-007	-8.566431e-008
1.147623820793428e-007	-8.564874e-008
1.148101056634742e-007	-8.563353e-008
1.148578292476057e-007	-8.561867e-008
1.149055528317371e-007	-8.560416e-008
1.149532764158686e-007	-8.559000e-008
1.150010000000000e-007	-8.557620e-008
1.150013500000000e-007	-8.557610e-008
1.150014500000000e-007	-8.753954e-008
1.150014531250001e-007	-9.015125e-008
1.150014539062501e-007	-9.224640e-008
1.150014554687501e-007	-9.980739e-008
1.150014585937501e-007	-1.299532e-007
1.150014648437501e-007	-4.259137e-007
1.150014773437501e-007	-8.035010e-005
1.150015023437501e-007	-5.717024e-004
1.150015040029872e-007	-7.758088e-004
1.150015073214612e-007	-2.228539e-003
1.150015139584094e-007	-9.542391e-003
1.150015183107018e-007	-2.075252e-002
1.150015211486687e-007	-3.509957e-002
1.150015235268601e-007	-5.476665e-002
1.150015258529577e-007	-8.320257e-002
1.150015281716135e-007	-1.229130e-001
1.150015304544669e-007	-1.754019e-001
1.150015327122156e-007	-2.424878e-001
1.150015352306131e-007	-3.343084e-001
1.150015375113743e-007	-4.307440e-001
1.150015428163535e-007	-6.713066e-001
1.150015445705943e-007	-7.418848e-001
1.150015462424413e-007	-7.955831e-001
1.150015478787066e-007	-8.314931e-001
1.150015495536584e-007	-8.491465e-001
1.150015515924071e-007	-8.541508e-001
1.150016156506347e-007	-8.483644e-001
1.150016797088622e-007	-8.425883e-001
1.150017437670898e-007	-8.368226e-001
1.150018078253173e-007	-8.310672e-001
1.150018718835449e-007	-8.253222e-001
1.150019359417725e-007	-8.195875e-001
1.150020000000000e-007	-8.138632e-001
1.150025051013015e-007	-7.708140e-001
1.150030102026030e-007	-7.296282e-001
1.150035153039046e-007	-6.903058e-001
1.150040204052061e-007	-6.528466e-001
1.150045255065076e-007	-6.172508e-001
1.150050306078091e-007	-5.835182e-001
1.150055357091106e-007	-5.516490e-001
1.150062285377488e-007	-5.101922e-001
1.150069907353657e-007	-4.677833e-001
1.150077763649460e-007	-4.273142e-001
1.150086283602919e-007	-3.868763e-001
1.150095087857822e-007	-3.485466e-001
1.150104545475143e-007	-3.109652e-001
1.150114344484666e-007	-2.755937e-001
1.150124804560412e-007	-2.414732e-001
1.150135671654985e-007	-2.096047e-001
1.150147226471522e-007	-1.793132e-001
1.150159265457985e-007	-1.512604e-001
1.150172040118961e-007	-1.249673e-001
1.150185392165814e-007	-1.008491e-001
1.150199553445516e-007	-7.855826e-002
1.150214408097924e-007	-5.833335e-002
1.150230178266529e-007	-3.991311e-002
1.150246790553833e-007	-2.341145e-002
1.150264468822113e-007	-8.622030e-003
1.150283186047613e-007	4.427287e-003
1.150303182486849e-007	1.590851e-002
1.150324487323692e-007	2.585166e-002
1.150347378390168e-007	3.440735e-002
1.150371961027015e-007	4.164284e-002
1.150398584761506e-007	4.769482e-002
1.150427470143803e-007	5.265265e-002
1.150459099344216e-007	5.664273e-002
1.150493887006429e-007	5.976508e-002
1.150532568876429e-007	6.213655e-002
1.150575925281538e-007	6.385856e-002
1.150625215965281e-007	6.503651e-002
1.150682005625195e-007	6.576438e-002
1.150829100688268e-007	6.621004e-002
1.151114791361096e-007	6.540029e-002
1.151400482033924e-007	6.457439e-002
1.151686172706752e-007	6.373235e-002
1.151971863379579e-007	6.287416e-002
1.152257554052407e-007	6.199983e-002
1.152543244725235e-007	6.110935e-002
1.152828935398062e-007	6.020273e-002
1.154657506826626e-007	5.505403e-002
1.156486078255190e-007	5.027122e-002
1.158314649683754e-007	4.585431e-002
1.160143221112318e-007	4.180329e-002
1.161971792540881e-007	3.811817e-002
1.163800363969445e-007	3.479894e-002
1.165628935398009e-007	3.184560e-002
1.167457506826573e-007	2.912207e-002
1.169286078255137e-007	2.659210e-002
1.171114649683701e-007	2.425567e-002
1.172943221112264e-007	2.211279e-002
1.174771792540828e-007	2.016345e-002
1.176600363969392e-007	1.840767e-002
1.178428935397956e-007	1.684543e-002
1.180257506826520e-007	1.540476e-002
1.182086078255083e-007	1.406647e-002
1.183914649683647e-007	1.283056e-002
1.185743221112211e-007	1.169703e-002
1.187571792540775e-007	1.066589e-002
1.189400363969339e-007	9.737125e-003
1.191228935397903e-007	8.910744e-003
1.192481944626774e-007	8.376695e-003
1.193734953855645e-007	7.870611e-003
1.194987963084516e-007	7.392489e-003
1.196240972313387e-007	6.942331e-003
1.197493981542258e-007	6.520135e-003
1.198746990771129e-007	6.125903e-003
1.200000000000000e-007	5.759635e-003
1.200003500000000e-007	5.758632e-003
1.200004500000001e-007	5.632194e-003
1.200004531250001e-007	5.468530e-003
1.200004539062502e-007	5.347133e-003
1.200004554687501e-007	4.976417e-003
1.200004585937502e-007	4.093435e-003
1.200004648437502e-007	2.523121e-003
1.200004773437502e-007	8.848645e-004
1.200005023437502e-007	6.406915e-005
1.200005207743570e-007	2.639866e-007
1.200005388385185e-007	5.098679e-009
1.200005631617367e-007	4.231430e-010
1.200005834764584e-007	1.582665e-010
1.200010000000000e-007	-3.597179e-009
1.200018290352987e-007	-1.047194e-008
1.200026580705973e-007	-1.690188e-008
1.200034871058960e-007	-2.288699e-008
1.200043161411946e-007	-2.842727e-008
1.200051451764933e-007	-3.352272e-008
1.200059742117919e-007	-3.817335e-008
1.200068032470906e-007	-4.237915e-008
1.200077414092149e-007	-4.681217e-008
1.200086469717186e-007	-5.071524e-008
1.200095879710101e-007	-5.441184e-008
1.200105050610492e-007	-5.769526e-008
1.200114507422864e-007	-6.077879e-008
1.200123798873357e-007	-6.353739e-008
1.200133327881310e-007	-6.611157e-008
1.200142750245265e-007	-6.842674e-008
1.200152376773198e-007	-7.057650e-008
1.200161945086835e-007	-7.251753e-008
1.200171696397433e-007	-7.431296e-008
1.200181430898990e-007	-7.593864e-008
1.200191337267329e-007	-7.743778e-008
1.200201263784298e-007	-7.879786e-008
1.200211359598902e-007	-8.004889e-008
1.200221510202232e-007	-8.118528e-008
1.200231835173144e-007	-8.222827e-008
1.200242249078844e-007	-8.317627e-008
1.200252849605429e-007	-8.404459e-008
1.200263574368764e-007	-8.483385e-008
1.200274505152140e-007	-8.555529e-008
1.200285598226068e-007	-8.621070e-008
1.200296924234275e-007	-8.680848e-008
1.200308455001726e-007	-8.735091e-008
1.200320253937863e-007	-8.784439e-008
1.200332306384762e-007	-8.829134e-008
1.200344671875130e-007	-8.869670e-008
1.200357348158292e-007	-8.906285e-008
1.200370393983347e-007	-8.939367e-008
1.200383819283363e-007	-8.969134e-008
1.200397685143943e-007	-8.995897e-008
1.200412014411340e-007	-9.019857e-008
1.200426874000224e-007	-9.041262e-008
1.200442301563675e-007	-9.060292e-008
1.200475147803901e-007	-9.091998e-008
1.200511157645947e-007	-9.116307e-008
1.200551132489343e-007	-9.134369e-008
1.200621041600007e-007	-9.151899e-008
1.200708343320992e-007	-9.160436e-008
1.200802772719592e-007	-9.160721e-008
1.200897202118192e-007	-9.160275e-008
1.200991631516792e-007	-9.159097e-008
1.201086060915391e-007	-9.157188e-008
1.201180490313991e-007	-9.154548e-008
1.201274919712591e-007	-9.151176e-008
1.201369349111191e-007	-9.147072e-008
1.203197920539755e-007	-9.091744e-008
1.205026491968319e-007	-9.040347e-008
1.206855063396883e-007	-8.992881e-008
1.208683634825446e-007	-8.949346e-008
1.210512206254010e-007	-8.909742e-008
1.212340777682574e-007	-8.874070e-008
1.214169349111138e-007	-8.842329e-008
1.215997920539702e-007	-8.813059e-008
1.217826491968266e-007	-8.785870e-008
1.219655063396829e-007	-8.760760e-008
1.221483634825393e-007	-8.737730e-008
1.223312206253957e-007	-8.716781e-008
1.225140777682521e-007	-8.697912e-008
1.226969349111085e-007	-8.681123e-008
1.227812206253938e-007	-8.673717e-008
1.228655063396792e-007	-8.666587e-008
1.229497920539645e-007	-8.659733e-008
1.230340777682499e-007	-8.653154e-008
1.231183634825353e-007	-8.646851e-008
1.232026491968206e-007	-8.640823e-008
1.232869349111060e-007	-8.635071e-008
1.232969349111060e-007	-8.634401e-008
1.234797920539623e-007	-8.622914e-008
1.236626491968187e-007	-8.612243e-008
1.238455063396751e-007	-8.602389e-008
1.240283634825315e-007	-8.593350e-008
1.242112206253879e-007	-8.585129e-008
1.243940777682443e-007	-8.577723e-008
1.245769349111006e-007	-8.571134e-008
1.246375156380863e-007	-8.569029e-008
1.246980963650719e-007	-8.566982e-008
1.247586770920575e-007	-8.564994e-008
1.248192578190431e-007	-8.563063e-008
1.248798385460287e-007	-8.561190e-008
1.249404192730144e-007	-8.559376e-008
1.250010000000000e-007	-8.557620e-008
1.250013500000000e-007	-8.557610e-008
1.250014500000000e-007	-8.753954e-008
1.250014531250001e-007	-9.015125e-008
1.250014539062501e-007	-9.224640e-008
1.250014554687501e-007	-9.980739e-008
1.250014585937502e-007	-1.299532e-007
1.250014648437502e-007	-4.259137e-007
1.250014773437501e-007	-8.035010e-005
1.250015023437501e-007	-5.717024e-004
1.250015040029872e-007	-7.758088e-004
1.250015073214613e-007	-2.228539e-003
1.250015139584096e-007	-9.542391e-003
1.250015183107020e-007	-2.075252e-002
1.250015211486689e-007	-3.509957e-002
1.250015235268603e-007	-5.476665e-002
1.250015258529579e-007	-8.320257e-002
1.250015281716138e-007	-1.229130e-001
1.250015304544671e-007	-1.754019e-001
1.250015327122158e-007	-2.424878e-001
1.250015352306134e-007	-3.343085e-001
1.250015375113745e-007	-4.307440e-001
1.250015428163538e-007	-6.713067e-001
1.250015445705943e-007	-7.418848e-001
1.250015462424414e-007	-7.955831e-001
1.250015478787069e-007	-8.314931e-001
1.250015495536587e-007	-8.491465e-001
1.250015515924073e-007	-8.541508e-001
1.250016156506348e-007	-8.483644e-001
1.250016797088624e-007	-8.425883e-001
1.250017437670899e-007	-8.368226e-001
1.250018078253174e-007	-8.310672e-001
1.250018718835450e-007	-8.253222e-001
1.250019359417725e-007	-8.195875e-001
1.250020000000000e-007	-8.138632e-001
1.250025051013887e-007	-7.708141e-001
1.250030102027774e-007	-7.296283e-001
1.250035153041661e-007	-6.903058e-001
1.250040204055547e-007	-6.528467e-001
1.250045255069434e-007	-6.172508e-001
1.250050306083321e-007	-5.835183e-001
1.250055357097208e-007	-5.516490e-001
1.250062285384948e-007	-5.101921e-001
1.250069907360668e-007	-4.677833e-001
1.250077763657691e-007	-4.273142e-001
1.250086283610854e-007	-3.868763e-001
1.250095087866874e-007	-3.485466e-001
1.250104545484040e-007	-3.109652e-001
1.250114344494607e-007	-2.755937e-001
1.250124804570332e-007	-2.414732e-001
1.250135671665906e-007	-2.096046e-001
1.250147226482553e-007	-1.793131e-001
1.250159265470004e-007	-1.512603e-001
1.250172040131224e-007	-1.249673e-001
1.250185392179085e-007	-1.008490e-001
1.250199553459178e-007	-7.855824e-002
1.250214408112650e-007	-5.833333e-002
1.250230178281811e-007	-3.991309e-002
1.250246790570281e-007	-2.341143e-002
1.250264468839318e-007	-8.622017e-003
1.250283186066147e-007	4.427298e-003
1.250303182506397e-007	1.590852e-002
1.250324487344816e-007	2.585167e-002
1.250347378412657e-007	3.440736e-002
1.250371961051455e-007	4.164284e-002
1.250398584787810e-007	4.769482e-002
1.250427470172644e-007	5.265265e-002
1.250459099375687e-007	5.664274e-002
1.250493887041389e-007	5.976508e-002
1.250532568915276e-007	6.213655e-002
1.250575925325532e-007	6.385856e-002
1.250625216015427e-007	6.503651e-002
1.250682005683681e-007	6.576438e-002
1.250829100772998e-007	6.621004e-002
1.251114791449003e-007	6.540029e-002
1.251400482125007e-007	6.457439e-002
1.251686172801012e-007	6.373235e-002
1.251971863477016e-007	6.287416e-002
1.252257554153021e-007	6.199983e-002
1.252543244829025e-007	6.110935e-002
1.252828935505030e-007	6.020273e-002
1.254657506933594e-007	5.505403e-002
1.256486078362158e-007	5.027122e-002
1.258314649790722e-007	4.585431e-002
1.260143221219285e-007	4.180329e-002
1.261971792647849e-007	3.811817e-002
1.263800364076413e-007	3.479894e-002
1.265628935504977e-007	3.184560e-002
1.267457506933541e-007	2.912207e-002
1.269286078362105e-007	2.659210e-002
1.271114649790668e-007	2.425567e-002
1.272943221219232e-007	2.211279e-002
1.274771792647796e-007	2.016345e-002
1.276600364076360e-007	1.840767e-002
1.278428935504924e-007	1.684543e-002
1.280257506933487e-007	1.540476e-002
1.282086078362051e-007	1.406647e-002
1.283914649790615e-007	1.283056e-002
1.285743221219179e-007	1.169703e-002
1.287571792647743e-007	1.066589e-002
1.289400364076307e-007	9.737125e-003
1.291228935504870e-007	8.910744e-003
1.292481944718460e-007	8.376695e-003
1.293734953932050e-007	7.870611e-003
1.294987963145640e-007	7.392489e-003
1.296240972359230e-007	6.942331e-003
1.297493981572820e-007	6.520135e-003
1.298746990786410e-007	6.125903e-003
1.300000000000000e-007	5.759635e-003
1.300003500000000e-007	5.758632e-003
1.300004500000001e-007	5.632194e-003
1.300004531250001e-007	5.468530e-003
1.300004539062502e-007	5.347133e-003
1.300004554687501e-007	4.976417e-003
1.300004585937502e-007	4.093435e-003
1.300004648437502e-007	2.523121e-003
1.300004773437502e-007	8.848645e-004
1.300005023437502e-007	6.406915e-005
1.300005207743570e-007	2.639866e-007
1.300005388385185e-007	5.098679e-009
1.300005631617367e-007	4.231430e-010
1.300005834764584e-007	1.582665e-010
1.300010000000001e-007	-3.597179e-009
1.300018290352987e-007	-1.047194e-008
1.300026580705973e-007	-1.690188e-008
1.300034871058960e-007	-2.288699e-008
1.300043161411946e-007	-2.842727e-008
1.300051451764933e-007	-3.352272e-008
1.300059742117919e-007	-3.817335e-008
1.300068032470906e-007	-4.237915e-008
1.300077414092150e-007	-4.681217e-008
1.300086469717187e-007	-5.071524e-008
1.300095879710103e-007	-5.441184e-008
1.300105050610494e-007	-5.769526e-008
1.300114507422866e-007	-6.077879e-008
1.300123798873359e-007	-6.353739e-008
1.300133327881312e-007	-6.611157e-008
1.300142750245267e-007	-6.842674e-008
1.300152376773200e-007	-7.057650e-008
1.300161945086837e-007	-7.251753e-008
1.300171696397435e-007	-7.431296e-008
1.300181430898992e-007	-7.593864e-008
1.300191337267331e-007	-7.743778e-008
1.300201263784301e-007	-7.879786e-008
1.300211359598905e-007	-8.004889e-008
1.300221510202235e-007	-8.118528e-008
1.300231835173145e-007	-8.222827e-008
1.300242249078846e-007	-8.317627e-008
1.300252849605430e-007	-8.404459e-008
1.300263574368765e-007	-8.483385e-008
1.300274505152141e-007	-8.555529e-008
1.300285598226068e-007	-8.621070e-008
1.300296924234275e-007	-8.680848e-008
1.300308455001726e-007	-8.735091e-008
1.300320253937865e-007	-8.784439e-008
1.300332306384765e-007	-8.829134e-008
1.300344671875131e-007	-8.869670e-008
1.300357348158292e-007	-8.906285e-008
1.300370393983348e-007	-8.939367e-008
1.300383819283365e-007	-8.969134e-008
1.300397685143940e-007	-8.995897e-008
1.300412014411340e-007	-9.019857e-008
1.300426874000223e-007	-9.041262e-008
1.300442301563676e-007	-9.060292e-008
1.300475147803902e-007	-9.091998e-008
1.300511157645946e-007	-9.116307e-008
1.300551132489345e-007	-9.134369e-008
1.300621041600012e-007	-9.151899e-008
1.300708343320992e-007	-9.160436e-008
1.300802772719595e-007	-9.160721e-008
1.300897202118198e-007	-9.160275e-008
1.300991631516801e-007	-9.159097e-008
1.301086060915404e-007	-9.157188e-008
1.301180490314007e-007	-9.154548e-008
1.301274919712610e-007	-9.151176e-008
1.301369349111213e-007	-9.147072e-008
1.303197920539777e-007	-9.091744e-008
1.305026491968341e-007	-9.040347e-008
1.306855063396905e-007	-8.992881e-008
1.308683634825469e-007	-8.949346e-008
1.310512206254032e-007	-8.909742e-008
1.312340777682596e-007	-8.874070e-008
1.314169349111160e-007	-8.842329e-008
1.314883634825443e-007	-8.830415e-008
1.315597920539726e-007	-8.818883e-008
1.316312206254008e-007	-8.807733e-008
1.317026491968291e-007	-8.796965e-008
1.317740777682574e-007	-8.786580e-008
1.318455063396857e-007	-8.776577e-008
1.319169349111139e-007	-8.766956e-008
1.319269349111139e-007	-8.765632e-008
1.321097920539703e-007	-8.742922e-008
1.322926491968267e-007	-8.721825e-008
1.324755063396830e-007	-8.702343e-008
1.326583634825394e-007	-8.684474e-008
1.328412206253958e-007	-8.668219e-008
1.330240777682522e-007	-8.653579e-008
1.332069349111086e-007	-8.640551e-008
1.333897920539649e-007	-8.628539e-008
1.335726491968213e-007	-8.617379e-008
1.337555063396777e-007	-8.607074e-008
1.339383634825341e-007	-8.597622e-008
1.341212206253905e-007	-8.589023e-008
1.343040777682469e-007	-8.581279e-008
1.344869349111032e-007	-8.574388e-008
1.345603727809456e-007	-8.571730e-008
1.346338106507880e-007	-8.569160e-008
1.347072485206304e-007	-8.566677e-008
1.347806863904728e-007	-8.564282e-008
1.348541242603152e-007	-8.561974e-008
1.349275621301576e-007	-8.559753e-008
1.350010000000000e-007	-8.557620e-008
1.350013500000000e-007	-8.557610e-008
1.350014500000001e-007	-8.753954e-008
1.350014531250001e-007	-9.015125e-008
1.350014539062501e-007	-9.224640e-008
1.350014554687501e-007	-9.980739e-008
1.350014585937502e-007	-1.299532e-007
1.350014648437502e-007	-4.259137e-007
1.350014773437502e-007	-8.035010e-005
1.350015023437501e-007	-5.717025e-004
1.350015040029873e-007	-7.758089e-004
1.350015073214617e-007	-2.228539e-003
1.350015139584103e-007	-9.542393e-003
1.350015183107029e-007	-2.075253e-002
1.350015211486697e-007	-3.509957e-002
1.350015235268611e-007	-5.476666e-002
1.350015258529587e-007	-8.320259e-002
1.350015281716145e-007	-1.229130e-001
1.350015304544679e-007	-1.754020e-001
1.350015327122168e-007	-2.424878e-001
1.350015352306143e-007	-3.343085e-001
1.350015375113754e-007	-4.307440e-001
1.350015428163551e-007	-6.713067e-001
1.350015445705940e-007	-7.418848e-001
1.350015462424421e-007	-7.955831e-001
1.350015478787080e-007	-8.314932e-001
1.350015495536600e-007	-8.491466e-001
1.350015515924083e-007	-8.541508e-001
1.350016156506357e-007	-8.483644e-001
1.350016797088631e-007	-8.425884e-001
1.350017437670905e-007	-8.368226e-001
1.350018078253179e-007	-8.310673e-001
1.350018718835452e-007	-8.253222e-001
1.350019359417726e-007	-8.195875e-001
1.350020000000000e-007	-8.138632e-001
1.350025051018307e-007	-7.708140e-001
1.350030102036613e-007	-7.296282e-001
1.350035153054920e-007	-6.903057e-001
1.350040204073226e-007	-6.528465e-001
1.350045255091533e-007	-6.172506e-001
1.350050306109839e-007	-5.835180e-001
1.350055357128146e-007	-5.516488e-001
1.350062285422838e-007	-5.101919e-001
1.350069907396217e-007	-4.677831e-001
1.350077763699484e-007	-4.273140e-001
1.350086283651093e-007	-3.868760e-001
1.350095087912823e-007	-3.485464e-001
1.350104545529161e-007	-3.109650e-001
1.350114344545062e-007	-2.755935e-001
1.350124804620647e-007	-2.414730e-001
1.350135671721332e-007	-2.096045e-001
1.350147226538509e-007	-1.793130e-001
1.350159265531001e-007	-1.512602e-001
1.350172040193437e-007	-1.249672e-001
1.350185392246434e-007	-1.008489e-001
1.350199553528483e-007	-7.855814e-002
1.350214408187375e-007	-5.833324e-002
1.350230178359337e-007	-3.991301e-002
1.350246790653741e-007	-2.341136e-002
1.350264468926601e-007	-8.621950e-003
1.350283186160184e-007	4.427358e-003
1.350303182605566e-007	1.590857e-002
1.350324487451991e-007	2.585172e-002
1.350347378526739e-007	3.440740e-002
1.350371961175449e-007	4.164287e-002
